session_id,early_events,early_product_views,early_unique_categories,early_event_types,device_type,traffic_source,region,early_duration_min,converted
S03707,3,3,2,1,Mobile,Organic Search,East,4.433333333333334,0
S03708,3,3,2,1,Desktop,Email,North,3.2333333333333334,0
S03709,5,5,1,1,Desktop,Direct,East,4.616666666666666,0
S03710,2,2,1,1,Tablet,Paid Search,East,0.4166666666666667,0
S03711,3,3,1,1,Desktop,Organic Search,North,4.2,0
S03712,3,3,2,1,Mobile,Social,Central,1.6333333333333333,0
S03713,3,3,1,1,Mobile,Direct,North,3.4833333333333334,0
S03714,2,2,1,1,Mobile,Organic Search,Central,0.7,0
S03715,1,1,1,1,Tablet,Email,North,0.0,0
S03716,4,4,2,1,Desktop,Email,Central,3.6666666666666665,1
S03717,2,2,1,1,Desktop,Organic Search,North,2.9,0
S03718,3,3,2,1,Desktop,Direct,West,4.9,0
S03719,4,3,1,2,Mobile,Organic Search,South,4.516666666666667,0
S03720,2,2,2,1,Desktop,Social,West,1.7166666666666666,0
S03721,2,2,1,1,Desktop,Social,East,2.216666666666667,0
S03722,3,3,2,1,Mobile,Email,North,4.016666666666667,0
S03723,3,3,1,1,Tablet,Social,West,3.6166666666666667,0
S03724,2,2,1,1,Desktop,Social,North,0.4666666666666667,0
S03725,3,3,1,1,Mobile,Organic Search,Central,3.4,0
S03726,4,3,2,2,Tablet,Referral,North,3.4166666666666665,0
S03727,2,2,1,1,Desktop,Social,East,2.966666666666667,0
S03728,2,2,2,1,Desktop,Organic Search,West,1.1,0
S03729,4,4,1,1,Desktop,Organic Search,South,4.533333333333333,1
S03730,2,2,1,1,Mobile,Organic Search,South,2.35,0
S03731,3,3,3,1,Desktop,Organic Search,West,4.133333333333334,0
S03732,2,2,1,1,Tablet,Social,West,0.9,0
S03733,2,2,1,1,Mobile,Email,Central,0.6,0
S03734,3,3,1,1,Mobile,Social,South,3.15,0
S03735,3,3,2,1,Desktop,Social,East,2.2,0
S03736,2,2,1,1,Mobile,Paid Search,South,1.9,0
S03737,2,2,1,1,Mobile,Paid Search,South,2.1666666666666665,0
S03738,3,3,2,1,Mobile,Organic Search,West,3.6,0
S03739,3,3,1,1,Mobile,Direct,South,4.766666666666667,0
S03740,2,2,1,1,Mobile,Paid Search,East,2.75,0
S03741,4,2,1,3,Tablet,Organic Search,East,4.733333333333333,1
S03742,3,3,1,1,Mobile,Organic Search,West,2.566666666666667,0
S03743,4,4,2,1,Mobile,Social,Central,4.716666666666667,1
S03744,3,3,1,1,Desktop,Paid Search,West,1.7333333333333334,0
S03745,3,3,1,1,Desktop,Direct,East,4.433333333333334,0
S03746,3,3,1,1,Desktop,Paid Search,West,4.633333333333334,0
S03747,2,2,2,1,Mobile,Social,West,1.8833333333333333,0
S03748,3,3,2,1,Mobile,Direct,North,3.683333333333333,0
S03749,3,3,1,1,Mobile,Organic Search,North,2.2666666666666666,0
S03750,2,1,1,2,Tablet,Referral,North,0.9,0
S03751,3,3,2,1,Tablet,Direct,East,2.533333333333333,0
S03752,3,3,1,1,Tablet,Organic Search,Central,3.8666666666666667,0
S03753,3,3,3,1,Desktop,Email,South,2.5,0
S03754,1,1,1,1,Mobile,Social,South,0.0,0
S03755,4,4,1,1,Desktop,Organic Search,Central,4.833333333333333,0
S03756,3,2,2,2,Desktop,Direct,Central,4.6,0
S03757,4,4,2,1,Desktop,Organic Search,West,3.8,0
S03758,2,2,1,1,Desktop,Referral,South,0.5166666666666667,0
S03759,3,3,1,1,Mobile,Organic Search,North,3.6166666666666667,0
S03760,3,3,2,1,Mobile,Paid Search,North,3.7333333333333334,0
S03761,2,2,1,1,Desktop,Referral,North,2.75,0
S03762,3,3,1,1,Mobile,Organic Search,South,2.2,0
S03763,3,3,2,1,Mobile,Referral,East,3.4,0
S03764,4,3,1,2,Desktop,Referral,North,3.7666666666666666,0
S03765,1,1,1,1,Mobile,Referral,North,0.0,0
S03766,4,4,3,1,Desktop,Organic Search,North,2.6,0
S03767,4,4,1,1,Mobile,Paid Search,West,4.1,0
S03768,3,3,1,1,Mobile,Social,West,3.283333333333333,1
S03769,4,4,1,1,Desktop,Referral,East,4.2,0
S03770,3,3,2,1,Desktop,Organic Search,South,4.416666666666667,0
S03771,3,3,1,1,Mobile,Social,South,4.8,0
S03772,1,1,1,1,Tablet,Direct,North,0.0,0
S03773,2,1,1,2,Desktop,Organic Search,South,3.15,0
S03774,5,5,2,1,Mobile,Direct,Central,4.783333333333333,0
S03775,1,1,1,1,Mobile,Social,Central,0.0,0
S03776,3,3,1,1,Tablet,Email,West,1.6166666666666667,0
S03777,3,3,2,1,Mobile,Paid Search,Central,4.05,1
S03778,3,3,1,1,Mobile,Referral,West,3.3833333333333333,0
S03779,4,4,2,1,Mobile,Direct,North,3.7333333333333334,0
S03780,3,3,1,1,Tablet,Paid Search,Central,3.7,0
S03781,3,3,1,1,Mobile,Direct,North,3.6,0
S03782,3,3,1,1,Desktop,Direct,West,3.4833333333333334,0
S03783,2,2,1,1,Desktop,Paid Search,South,2.1166666666666667,0
S03784,3,3,1,1,Mobile,Referral,South,4.116666666666666,0
S03785,3,3,2,1,Mobile,Paid Search,West,4.133333333333334,0
S03786,1,1,1,1,Desktop,Social,East,0.0,0
S03787,3,3,2,1,Mobile,Organic Search,South,1.0666666666666667,0
S03788,3,3,2,1,Mobile,Organic Search,South,3.45,0
S03789,3,3,2,1,Desktop,Email,South,2.5833333333333335,0
S03790,3,3,2,1,Tablet,Organic Search,Central,2.8833333333333333,0
S03791,2,2,1,1,Desktop,Direct,West,2.75,0
S03792,4,4,2,1,Desktop,Email,East,4.166666666666667,0
S03793,4,2,1,3,Mobile,Organic Search,North,3.6333333333333333,1
S03794,4,4,3,1,Mobile,Direct,Central,3.316666666666667,0
S03795,4,4,2,1,Desktop,Email,North,3.433333333333333,0
S03796,3,3,1,1,Mobile,Paid Search,South,3.7333333333333334,0
S03797,2,2,1,1,Mobile,Referral,South,2.9,0
S03798,2,2,1,1,Desktop,Paid Search,Central,2.2666666666666666,0
S03799,3,3,2,1,Desktop,Direct,North,3.2333333333333334,0
S03800,3,3,1,1,Mobile,Referral,North,4.433333333333334,0
S03801,2,2,1,1,Desktop,Social,East,2.75,0
S03802,4,2,1,3,Tablet,Organic Search,South,3.8666666666666667,0
S03803,5,5,1,1,Mobile,Organic Search,East,4.183333333333334,0
S03804,2,2,1,1,Tablet,Paid Search,East,0.6166666666666667,0
S03805,3,3,1,1,Desktop,Paid Search,East,3.8666666666666667,0
S03806,5,5,1,1,Tablet,Social,North,4.133333333333334,0
S03807,3,3,1,1,Mobile,Social,North,4.183333333333334,0
S03808,4,2,1,3,Desktop,Paid Search,Central,4.25,0
S03809,2,2,1,1,Desktop,Referral,Central,2.4,0
S03810,5,5,2,1,Desktop,Paid Search,South,4.916666666666667,0
S03811,2,2,2,1,Mobile,Organic Search,North,0.5333333333333333,0
S03812,2,2,1,1,Mobile,Social,North,2.316666666666667,0
S03813,3,3,3,1,Desktop,Direct,West,3.816666666666667,0
S03814,4,4,2,1,Mobile,Social,West,4.85,0
S03815,2,2,1,1,Desktop,Referral,South,0.6666666666666666,0
S03816,3,3,2,1,Mobile,Paid Search,West,2.5,0
S03817,3,3,2,1,Desktop,Paid Search,West,2.3666666666666667,0
S03818,4,4,1,1,Mobile,Email,Central,4.416666666666667,0
S03819,3,3,2,1,Mobile,Direct,North,4.433333333333334,0
S03820,3,2,1,2,Mobile,Direct,North,2.1333333333333333,0
S03821,4,4,3,1,Desktop,Paid Search,North,3.8,0
S03822,4,4,2,1,Mobile,Social,Central,3.6166666666666667,0
S03823,1,1,1,1,Mobile,Paid Search,West,0.0,0
S03824,1,1,1,1,Desktop,Organic Search,East,0.0,0
S03825,4,4,2,1,Desktop,Email,North,2.966666666666667,0
S03826,3,3,1,1,Desktop,Social,South,3.95,1
S03827,4,4,2,1,Mobile,Email,South,4.5,0
S03828,3,3,1,1,Mobile,Paid Search,East,4.266666666666667,0
S03829,4,3,1,2,Mobile,Social,South,3.15,1
S03830,3,3,1,1,Desktop,Paid Search,North,1.3,0
S03831,4,4,1,1,Mobile,Direct,West,1.8333333333333333,0
S03832,4,4,2,1,Mobile,Referral,South,3.8333333333333335,0
S03833,1,1,1,1,Mobile,Organic Search,East,0.0,0
S03834,2,2,1,1,Mobile,Referral,North,2.6,0
S03835,1,1,1,1,Mobile,Organic Search,Central,0.0,0
S03836,3,3,2,1,Desktop,Organic Search,East,3.6,0
S03837,2,2,1,1,Tablet,Referral,Central,1.3666666666666667,0
S03838,1,1,1,1,Desktop,Organic Search,East,0.0,0
S03839,3,3,1,1,Tablet,Social,Central,4.2,0
S03840,3,3,1,1,Mobile,Social,Central,3.933333333333333,0
S03841,3,3,2,1,Mobile,Social,East,4.766666666666667,1
S03842,3,3,2,1,Desktop,Referral,Central,3.55,0
S03843,1,1,1,1,Mobile,Direct,South,0.0,0
S03844,2,2,1,1,Mobile,Social,South,2.4166666666666665,0
S03845,2,2,1,1,Desktop,Organic Search,North,2.8833333333333333,0
S03846,2,2,1,1,Mobile,Direct,East,1.1833333333333333,0
S03847,3,3,1,1,Tablet,Social,West,3.3666666666666667,0
S03848,4,4,3,1,Mobile,Direct,West,4.366666666666666,0
S03849,2,2,1,1,Mobile,Paid Search,North,1.4333333333333333,0
S03850,3,3,2,1,Desktop,Email,East,4.016666666666667,1
S03851,2,2,1,1,Mobile,Paid Search,North,2.3333333333333335,0
S03852,4,4,2,1,Desktop,Referral,West,4.75,0
S03853,3,1,1,3,Mobile,Organic Search,North,4.966666666666667,1
S03854,3,3,2,1,Tablet,Paid Search,Central,4.066666666666666,0
S03855,5,4,2,2,Mobile,Social,South,4.8,1
S03856,3,3,1,1,Desktop,Email,South,3.8333333333333335,0
S03857,2,1,1,2,Desktop,Organic Search,Central,1.45,1
S03858,3,3,1,1,Mobile,Paid Search,East,4.866666666666666,0
S03859,3,3,1,1,Mobile,Direct,North,2.2666666666666666,0
S03860,2,2,1,1,Mobile,Organic Search,East,1.6666666666666667,0
S03861,2,1,1,2,Mobile,Social,North,3.0833333333333335,0
S03862,1,1,1,1,Mobile,Email,Central,0.0,0
S03863,2,2,2,1,Mobile,Referral,East,2.85,0
S03864,2,2,1,1,Desktop,Social,South,1.3333333333333333,0
S03865,3,3,2,1,Desktop,Paid Search,East,3.45,0
S03866,2,2,1,1,Desktop,Organic Search,North,1.9166666666666667,0
S03867,1,1,1,1,Mobile,Direct,West,0.0,0
S03868,2,2,1,1,Mobile,Organic Search,Central,0.35,0
S03869,5,4,3,2,Mobile,Referral,Central,3.533333333333333,1
S03870,3,3,1,1,Desktop,Organic Search,South,2.5,0
S03871,3,3,2,1,Mobile,Direct,South,3.1333333333333333,0
S03872,4,4,1,1,Desktop,Email,North,2.6166666666666667,0
S03873,3,3,1,1,Desktop,Direct,West,0.7666666666666667,0
S03874,3,3,1,1,Mobile,Organic Search,East,3.683333333333333,0
S03875,3,3,2,1,Desktop,Paid Search,East,4.266666666666667,0
S03876,3,3,2,1,Mobile,Organic Search,Central,4.183333333333334,0
S03877,1,1,1,1,Desktop,Organic Search,North,0.0,0
S03878,5,5,1,1,Mobile,Direct,North,4.716666666666667,0
S03879,1,1,1,1,Mobile,Social,North,0.0,0
S03880,3,3,1,1,Desktop,Paid Search,South,1.65,0
S03881,4,4,2,1,Mobile,Direct,North,3.5833333333333335,0
S03882,3,3,1,1,Mobile,Paid Search,East,3.5166666666666666,0
S03883,2,2,1,1,Tablet,Direct,South,2.7666666666666666,0
S03884,3,3,1,1,Desktop,Referral,North,2.6333333333333333,1
S03885,5,5,3,1,Tablet,Organic Search,West,4.583333333333333,0
S03886,3,3,1,1,Tablet,Paid Search,South,3.85,0
S03887,1,1,1,1,Tablet,Referral,West,0.0,0
S03888,3,3,1,1,Mobile,Social,South,4.7,0
S03889,3,2,1,2,Mobile,Organic Search,East,4.433333333333334,1
S03890,4,4,1,1,Mobile,Direct,Central,4.683333333333334,0
S03891,3,3,3,1,Mobile,Social,North,4.266666666666667,0
S03892,2,2,1,1,Mobile,Organic Search,East,0.38333333333333336,0
S03893,2,2,1,1,Mobile,Social,Central,2.0166666666666666,0
S03894,2,2,1,1,Mobile,Social,East,0.3333333333333333,0
S03895,3,3,2,1,Mobile,Social,South,4.1,0
S03896,4,4,2,1,Mobile,Organic Search,South,3.25,0
S03897,4,4,1,1,Desktop,Social,West,4.816666666666666,0
S03898,4,4,2,1,Mobile,Paid Search,Central,4.233333333333333,0
S03899,3,3,1,1,Mobile,Social,North,4.533333333333333,0
S03900,4,4,1,1,Mobile,Organic Search,North,4.366666666666666,1
S03901,3,3,2,1,Mobile,Organic Search,South,4.15,0
S03902,4,4,1,1,Mobile,Direct,South,4.683333333333334,0
S03903,1,1,1,1,Tablet,Organic Search,South,0.0,0
S03904,2,1,1,2,Desktop,Paid Search,South,3.433333333333333,0
S03905,2,2,1,1,Mobile,Referral,North,2.966666666666667,0
S03906,3,2,1,2,Mobile,Direct,North,3.3333333333333335,1
S03907,3,3,1,1,Mobile,Social,Central,3.3,0
S03908,1,1,1,1,Desktop,Organic Search,North,0.0,0
S03909,3,3,1,1,Mobile,Organic Search,South,3.7,0
S03910,1,1,1,1,Desktop,Organic Search,South,0.0,0
S03911,2,2,2,1,Desktop,Direct,Central,2.066666666666667,0
S03912,2,2,2,1,Desktop,Referral,West,2.7333333333333334,0
S03913,3,3,2,1,Desktop,Organic Search,West,3.75,0
S03914,4,3,2,2,Tablet,Paid Search,North,3.4166666666666665,0
S03915,3,3,1,1,Tablet,Email,Central,4.533333333333333,0
S03916,3,3,1,1,Mobile,Referral,East,4.683333333333334,0
S03917,3,3,1,1,Mobile,Organic Search,South,3.0,0
S03918,1,1,1,1,Desktop,Organic Search,East,0.0,0
S03919,4,4,1,1,Mobile,Organic Search,Central,2.933333333333333,0
S03920,4,4,2,1,Mobile,Email,West,4.15,0
S03921,3,3,1,1,Tablet,Direct,Central,2.1666666666666665,0
S03922,3,3,2,1,Mobile,Social,Central,3.5,0
S03923,2,2,2,1,Mobile,Paid Search,South,2.85,0
S03924,2,2,2,1,Desktop,Paid Search,East,2.433333333333333,0
S03925,2,2,1,1,Tablet,Paid Search,North,1.9166666666666667,0
S03926,1,1,1,1,Desktop,Organic Search,Central,0.0,0
S03927,3,3,1,1,Mobile,Email,North,4.4,0
S03928,6,6,1,1,Mobile,Referral,Central,3.8833333333333333,0
S03929,4,4,2,1,Mobile,Social,South,4.8,0
S03930,2,2,1,1,Desktop,Referral,South,0.36666666666666664,0
S03931,5,5,2,1,Tablet,Social,North,3.816666666666667,0
S03932,4,4,2,1,Desktop,Organic Search,South,4.266666666666667,0
S03933,3,2,1,2,Mobile,Organic Search,Central,3.566666666666667,0
S03934,3,2,1,2,Desktop,Organic Search,North,3.3833333333333333,1
S03935,3,3,2,1,Desktop,Direct,East,3.7666666666666666,0
S03936,3,3,1,1,Mobile,Organic Search,North,4.416666666666667,0
S03937,4,4,1,1,Mobile,Email,South,4.383333333333334,0
S03938,3,2,1,2,Desktop,Paid Search,North,4.633333333333334,0
S03939,2,2,1,1,Desktop,Social,South,2.65,0
S03940,3,3,1,1,Mobile,Social,Central,4.783333333333333,0
S03941,2,2,1,1,Mobile,Referral,East,2.566666666666667,0
S03942,4,4,1,1,Tablet,Organic Search,South,4.8,0
S03943,3,3,1,1,Desktop,Organic Search,East,3.566666666666667,1
S03944,3,2,2,2,Mobile,Paid Search,North,4.633333333333334,1
S03945,2,2,1,1,Desktop,Direct,South,2.4833333333333334,1
S03946,4,4,3,1,Desktop,Direct,East,4.983333333333333,0
S03947,4,4,2,1,Mobile,Direct,South,4.533333333333333,0
S03948,4,4,2,1,Mobile,Direct,West,4.083333333333333,0
S03949,3,3,2,1,Desktop,Email,East,3.0,0
S03950,4,4,2,1,Desktop,Email,West,4.616666666666666,0
S03951,2,2,1,1,Desktop,Email,Central,1.15,0
S03952,4,4,2,1,Mobile,Paid Search,North,3.8333333333333335,0
S03953,3,3,1,1,Tablet,Direct,South,3.9,0
S03954,3,3,1,1,Desktop,Direct,South,3.55,0
S03955,3,3,2,1,Desktop,Organic Search,North,1.6333333333333333,0
S03956,3,3,2,1,Mobile,Direct,Central,4.2,0
S03957,3,3,1,1,Tablet,Social,West,2.25,0
S03958,2,2,1,1,Mobile,Social,East,0.4166666666666667,0
S03959,3,3,1,1,Desktop,Paid Search,East,3.4833333333333334,1
S03960,2,2,1,1,Desktop,Organic Search,North,0.9166666666666666,0
S03961,3,3,1,1,Mobile,Paid Search,East,4.2,0
S03962,3,3,1,1,Mobile,Paid Search,West,3.5833333333333335,0
S03963,2,1,1,2,Desktop,Email,East,3.3833333333333333,0
S03964,2,2,1,1,Mobile,Paid Search,South,2.8833333333333333,0
S03965,4,4,1,1,Desktop,Email,West,4.3,0
S03966,4,4,1,1,Mobile,Paid Search,South,4.483333333333333,0
S03967,4,3,1,2,Desktop,Social,East,3.05,0
S03968,4,3,1,2,Desktop,Organic Search,East,4.85,0
S03969,4,3,2,2,Mobile,Social,South,4.783333333333333,0
S03970,2,2,1,1,Mobile,Organic Search,West,1.7,0
S03971,3,3,1,1,Tablet,Organic Search,Central,2.8333333333333335,0
S03972,2,2,2,1,Mobile,Referral,North,2.7666666666666666,0
S03973,3,3,1,1,Desktop,Referral,Central,2.3,0
S03974,1,1,1,1,Mobile,Organic Search,East,0.0,0
S03975,3,3,1,1,Desktop,Email,West,3.5833333333333335,0
S03976,3,3,1,1,Tablet,Organic Search,Central,3.1333333333333333,0
S03977,3,3,1,1,Mobile,Email,East,4.833333333333333,0
S03978,3,3,1,1,Mobile,Social,Central,2.45,0
S03979,3,3,1,1,Desktop,Referral,North,2.6666666666666665,0
S03980,3,3,1,1,Mobile,Paid Search,North,4.95,0
S03981,2,2,1,1,Mobile,Direct,West,0.8,0
S03982,1,1,1,1,Mobile,Paid Search,Central,0.0,0
S03983,4,4,1,1,Desktop,Direct,Central,4.016666666666667,0
S03984,4,4,1,1,Desktop,Referral,West,4.166666666666667,0
S03985,4,4,1,1,Mobile,Social,East,4.516666666666667,0
S03986,3,3,1,1,Tablet,Paid Search,South,4.533333333333333,0
S03987,3,3,1,1,Desktop,Direct,Central,3.6,0
S03988,3,3,1,1,Mobile,Direct,South,3.9166666666666665,0
S03989,3,3,2,1,Desktop,Organic Search,West,2.85,0
S03990,2,2,1,1,Mobile,Social,East,2.683333333333333,0
S03991,3,2,1,2,Desktop,Email,West,3.716666666666667,0
S03992,4,4,1,1,Desktop,Direct,South,3.466666666666667,0
S03993,4,4,2,1,Mobile,Email,Central,3.816666666666667,0
S03994,3,2,1,2,Desktop,Social,East,4.1,0
S03995,3,3,2,1,Mobile,Organic Search,Central,2.55,0
S03996,5,4,1,2,Mobile,Social,North,4.816666666666666,0
S03997,2,2,2,1,Desktop,Referral,East,2.7,0
S03998,3,3,2,1,Mobile,Referral,West,4.183333333333334,0
S03999,3,3,2,1,Mobile,Direct,West,2.75,0
S04000,3,3,1,1,Desktop,Organic Search,Central,2.0833333333333335,0
S04001,4,4,1,1,Mobile,Direct,North,4.883333333333334,0
S04002,3,3,1,1,Mobile,Direct,North,3.6666666666666665,0
S04003,2,2,1,1,Mobile,Organic Search,East,2.9,0
S04004,1,1,1,1,Desktop,Paid Search,North,0.0,0
S04005,2,2,1,1,Desktop,Email,Central,2.283333333333333,0
S04006,3,3,1,1,Desktop,Social,South,2.8833333333333333,0
S04007,3,3,2,1,Mobile,Organic Search,East,4.15,0
S04008,3,3,1,1,Mobile,Paid Search,North,1.6,0
S04009,5,5,2,1,Mobile,Social,East,4.633333333333334,1
S04010,1,1,1,1,Desktop,Social,South,0.0,0
S04011,3,3,2,1,Desktop,Referral,North,3.95,0
S04012,2,2,2,1,Mobile,Social,South,2.1333333333333333,0
S04013,2,2,2,1,Mobile,Referral,South,2.7666666666666666,0
S04014,2,2,2,1,Desktop,Direct,Central,2.3833333333333333,0
S04015,3,3,1,1,Mobile,Email,South,3.0166666666666666,0
S04016,3,2,1,2,Desktop,Organic Search,East,3.433333333333333,0
S04017,3,3,1,1,Tablet,Organic Search,Central,3.3,0
S04018,4,4,1,1,Tablet,Organic Search,West,4.183333333333334,0
S04019,2,2,1,1,Desktop,Organic Search,Central,2.7333333333333334,0
S04020,4,4,2,1,Desktop,Direct,Central,4.516666666666667,0
S04021,4,4,1,1,Mobile,Organic Search,East,4.333333333333333,0
S04022,3,3,1,1,Desktop,Organic Search,West,2.3833333333333333,0
S04023,2,2,1,1,Mobile,Referral,North,1.3833333333333333,0
S04024,2,2,1,1,Mobile,Organic Search,East,0.9,0
S04025,3,3,1,1,Mobile,Social,Central,3.8666666666666667,0
S04026,4,4,2,1,Mobile,Organic Search,East,4.333333333333333,0
S04027,2,2,1,1,Mobile,Referral,West,1.3833333333333333,0
S04028,3,3,1,1,Desktop,Referral,West,4.683333333333334,0
S04029,4,4,2,1,Mobile,Paid Search,South,4.933333333333334,0
S04030,4,4,2,1,Mobile,Paid Search,Central,4.333333333333333,0
S04031,4,4,2,1,Mobile,Organic Search,East,3.3,0
S04032,3,3,2,1,Desktop,Referral,South,3.1,0
S04033,2,2,2,1,Desktop,Social,Central,2.2666666666666666,0
S04034,3,3,3,1,Tablet,Referral,East,4.633333333333334,1
S04035,4,4,2,1,Desktop,Paid Search,West,4.533333333333333,0
S04036,4,4,2,1,Tablet,Direct,East,4.416666666666667,0
S04037,3,3,3,1,Tablet,Referral,South,2.783333333333333,0
S04038,3,3,2,1,Mobile,Direct,Central,3.1666666666666665,0
S04039,3,3,2,1,Mobile,Paid Search,East,4.466666666666667,0
S04040,3,3,1,1,Mobile,Organic Search,South,3.65,0
S04041,2,2,1,1,Mobile,Referral,North,1.8333333333333333,0
S04042,3,3,1,1,Desktop,Organic Search,Central,4.083333333333333,0
S04043,4,4,3,1,Mobile,Organic Search,North,3.3833333333333333,0
S04044,5,5,1,1,Mobile,Paid Search,Central,4.15,0
S04045,3,3,1,1,Mobile,Social,South,1.55,0
S04046,5,5,2,1,Mobile,Paid Search,West,4.033333333333333,0
S04047,3,3,1,1,Desktop,Organic Search,Central,3.6,0
S04048,6,6,2,1,Mobile,Organic Search,North,4.683333333333334,0
S04049,3,3,2,1,Mobile,Social,East,3.9166666666666665,0
S04050,1,1,1,1,Desktop,Referral,West,0.0,0
S04051,4,4,2,1,Tablet,Social,West,3.066666666666667,0
S04052,2,2,2,1,Mobile,Email,East,1.5666666666666667,0
S04053,3,3,1,1,Mobile,Referral,West,4.116666666666666,0
S04054,1,1,1,1,Mobile,Direct,West,0.0,0
S04055,3,3,2,1,Mobile,Email,Central,3.783333333333333,0
S04056,1,1,1,1,Desktop,Email,West,0.0,0
S04057,4,4,1,1,Mobile,Email,South,3.85,1
S04058,2,2,1,1,Desktop,Social,Central,0.7666666666666667,0
S04059,4,3,2,2,Tablet,Email,East,4.416666666666667,0
S04060,4,4,1,1,Tablet,Direct,North,3.4833333333333334,0
S04061,3,1,1,3,Desktop,Direct,South,3.8833333333333333,0
S04062,2,2,1,1,Desktop,Organic Search,North,2.683333333333333,0
S04063,4,4,2,1,Mobile,Paid Search,North,4.366666666666666,0
S04064,3,3,1,1,Desktop,Organic Search,South,4.716666666666667,0
S04065,3,3,1,1,Mobile,Organic Search,North,3.25,0
S04066,2,2,1,1,Desktop,Paid Search,West,1.6,0
S04067,1,1,1,1,Desktop,Paid Search,North,0.0,0
S04068,2,2,1,1,Tablet,Social,South,1.0166666666666666,0
S04069,3,3,2,1,Mobile,Email,North,2.6166666666666667,0
S04070,5,5,1,1,Mobile,Referral,North,3.216666666666667,0
S04071,3,3,1,1,Desktop,Referral,South,3.533333333333333,0
S04072,1,1,1,1,Mobile,Social,East,0.0,0
S04073,2,2,1,1,Mobile,Paid Search,Central,2.033333333333333,0
S04074,4,4,2,1,Mobile,Direct,Central,3.2333333333333334,0
S04075,2,2,1,1,Mobile,Referral,Central,2.7666666666666666,0
S04076,3,3,1,1,Mobile,Direct,North,3.1333333333333333,0
S04077,3,3,3,1,Mobile,Organic Search,South,3.0833333333333335,0
S04078,4,3,1,2,Desktop,Email,North,2.5166666666666666,0
S04079,2,2,1,1,Mobile,Organic Search,West,1.6666666666666667,0
S04080,3,3,1,1,Desktop,Referral,North,4.65,0
S04081,2,2,1,1,Mobile,Paid Search,East,2.95,0
S04082,4,4,2,1,Desktop,Paid Search,South,4.75,0
S04083,4,4,1,1,Mobile,Paid Search,South,3.6333333333333333,0
S04084,2,2,2,1,Mobile,Email,Central,2.0,0
S04085,1,1,1,1,Desktop,Organic Search,West,0.0,0
S04086,2,2,1,1,Desktop,Paid Search,Central,2.25,0
S04087,1,1,1,1,Desktop,Social,East,0.0,0
S04088,2,2,1,1,Mobile,Direct,Central,1.8333333333333333,0
S04089,1,1,1,1,Mobile,Social,West,0.0,0
S04090,3,3,2,1,Desktop,Organic Search,Central,2.3,0
S04091,3,3,1,1,Mobile,Organic Search,South,3.6,0
S04092,3,3,1,1,Desktop,Organic Search,East,2.55,0
S04093,2,2,2,1,Mobile,Direct,West,2.3333333333333335,0
S04094,3,3,1,1,Tablet,Social,South,2.5166666666666666,0
S04095,3,3,1,1,Desktop,Social,Central,2.7666666666666666,0
S04096,3,3,3,1,Mobile,Direct,Central,4.333333333333333,0
S04097,2,2,1,1,Desktop,Paid Search,East,2.7666666666666666,1
S04098,1,1,1,1,Desktop,Social,South,0.0,0
S04099,2,2,1,1,Desktop,Organic Search,East,2.8666666666666667,0
S04100,2,2,1,1,Desktop,Organic Search,Central,2.95,0
S04101,3,3,2,1,Mobile,Referral,West,1.1,0
S04102,5,5,2,1,Mobile,Paid Search,North,3.8666666666666667,0
S04103,2,2,1,1,Mobile,Referral,East,2.45,0
S04104,3,3,1,1,Desktop,Direct,North,1.0,0
